applicant_id,applicant_name,ssn,email,street_address,zip,birth_date,region,annual_income,debt_to_income,credit_history_years,delinquencies_2y,employment_years,loan_amount,area_risk_score,collections_flag_post_decision,repaid
APP04438,Maria Moore,940-67-5547,maria.moore693@example.com,1660 Maple Ave,91744,1958-05-15,metro,91400.0,0.383,1.5,0,5.1,18100.0,36.8,0,1
APP04439,Grace Patel,905-52-2048,grace.patel709@example.com,4614 Lakeview Blvd,90285,1968-02-04,metro,50600.0,0.288,4.6,2,5.8,16800.0,37.0,0,0
APP04440,Aisha Ali,904-42-5343,aisha.ali996@example.com,1813 Hillcrest Way,90731,1968-01-09,metro,51500.0,0.396,12.2,0,2.0,19200.0,27.9,0,1
APP04441,Mateo Garcia,964-19-8300,mateo.garcia348@example.com,5591 Lakeview Blvd,90633,1979-04-22,metro,57300.0,0.362,10.5,1,19.4,28700.0,24.8,1,0
APP04442,Aisha Lopez,901-86-1827,aisha.lopez847@example.com,4694 Lakeview Blvd,90503,1972-04-20,metro,43200.0,0.383,1.8,1,6.5,44000.0,46.4,1,0
APP04443,Omar Johnson,945-23-1085,omar.johnson935@example.com,508 Oak St,90256,1962-04-20,metro,111400.0,0.574,5.3,0,2.0,35400.0,36.1,1,0
APP04444,Aisha Johnson,936-23-6657,aisha.johnson951@example.com,7153 Lakeview Blvd,96102,1983-07-30,rural,59400.0,0.233,20.8,0,2.1,15300.0,57.3,0,1
APP04445,Chloe Patel,962-91-6367,chloe.patel667@example.com,8561 Hillcrest Way,91517,1959-12-11,metro,52300.0,0.447,7.3,0,4.4,10200.0,35.2,0,1
APP04446,Daniel Nguyen,963-50-5363,daniel.nguyen547@example.com,3977 Elm Dr,90974,1992-06-30,metro,77800.0,0.442,5.4,0,2.7,20900.0,30.0,0,0
APP04447,Carlos Singh,947-26-2592,carlos.singh136@example.com,8688 Elm Dr,96061,1963-09-19,rural,54600.0,0.243,4.3,0,0.7,23800.0,78.1,1,0
APP04448,Ravi Garcia,999-46-4914,ravi.garcia363@example.com,9688 Oak St,91160,2000-03-21,metro,38400.0,0.171,7.1,1,2.5,22900.0,35.8,0,1
APP04449,Olivia Smith,950-58-1979,olivia.smith950@example.com,9158 Elm Dr,90862,1969-09-25,metro,61700.0,0.173,6.3,2,9.5,22600.0,37.6,1,0
APP04450,Ravi Nguyen,965-66-6295,ravi.nguyen87@example.com,9894 Hillcrest Way,90681,1960-05-31,metro,69200.0,0.246,15.3,0,5.7,20300.0,22.2,0,1
APP04451,Aisha Kim,993-92-8011,aisha.kim73@example.com,1949 Maple Ave,96062,1957-07-10,rural,102800.0,0.25,6.8,0,13.1,30700.0,78.8,0,1
APP04452,Priya Brown,989-32-7420,priya.brown23@example.com,1817 Lakeview Blvd,96080,1990-10-18,rural,115300.0,0.467,2.9,0,5.1,32000.0,65.6,0,0
APP04453,Ravi Taylor,999-91-2575,ravi.taylor202@example.com,869 Elm Dr,90854,1990-12-25,metro,52100.0,0.423,12.6,1,4.2,32600.0,52.3,1,0
APP04454,Omar Ali,900-56-9278,omar.ali811@example.com,7537 Hillcrest Way,91550,1977-01-29,metro,70900.0,0.294,7.2,0,21.6,25900.0,28.4,0,1
APP04455,Priya Taylor,992-40-6458,priya.taylor517@example.com,6817 Elm Dr,90175,1996-06-01,metro,43100.0,0.308,10.1,2,6.2,30800.0,30.2,1,0
APP04456,Hiro Moore,978-39-4415,hiro.moore933@example.com,8924 Cedar Ln,91744,1969-03-18,metro,78600.0,0.387,12.5,1,3.0,18300.0,45.0,0,1
APP04457,James Brown,948-34-1533,james.brown926@example.com,2810 Oak St,96016,1963-02-13,rural,70200.0,0.458,4.6,0,5.7,14400.0,77.6,1,0
APP04458,Mateo Ramirez,962-64-7919,mateo.ramirez466@example.com,3868 Elm Dr,96031,1978-08-28,rural,32300.0,0.407,8.8,0,0.9,16100.0,83.8,1,0
APP04459,Priya Lopez,919-75-6357,priya.lopez576@example.com,5102 Pine Rd,95921,1990-10-22,rural,85800.0,0.192,8.3,1,4.2,11600.0,58.9,0,1
APP04460,Alex Kim,990-99-2150,alex.kim41@example.com,9672 Pine Rd,95927,1996-06-21,rural,61800.0,0.251,8.1,1,4.4,18300.0,71.5,1,0
APP04461,Omar Johnson,960-39-3093,omar.johnson808@example.com,9876 Hillcrest Way,96169,1957-02-11,rural,72800.0,0.574,12.2,0,7.9,23700.0,79.7,1,0
APP04462,Emma Chen,980-77-8570,emma.chen669@example.com,989 Oak St,90272,1983-12-30,metro,109900.0,0.439,6.1,0,0.3,24400.0,32.5,0,1
APP04463,Noah Ali,957-99-9990,noah.ali987@example.com,4101 Pine Rd,91856,1996-07-30,metro,108200.0,0.48,4.9,1,8.2,14600.0,40.3,1,0
APP04464,Maria Hernandez,986-83-2864,maria.hernandez861@example.com,9821 Elm Dr,90525,1977-06-18,metro,44800.0,0.328,19.8,0,10.4,12700.0,44.7,0,1
APP04465,Alex Ali,908-36-4576,alex.ali422@example.com,5549 Maple Ave,96012,1956-09-16,rural,49300.0,0.09,17.4,1,3.5,22900.0,60.8,0,1
APP04466,Ravi Garcia,960-64-1906,ravi.garcia919@example.com,535 Lakeview Blvd,96149,1973-03-06,rural,81600.0,0.438,7.6,1,2.4,29500.0,78.6,1,0
APP04467,Daniel Moore,940-47-9348,daniel.moore656@example.com,8308 Hillcrest Way,91535,1956-02-15,metro,68500.0,0.571,12.8,0,1.4,39400.0,11.9,1,0
APP04468,Maria Moore,993-37-7313,maria.moore581@example.com,270 Cedar Ln,90339,1952-09-07,metro,113600.0,0.494,12.2,0,3.0,18400.0,41.5,1,0
APP04469,James Brown,900-11-4421,james.brown778@example.com,4524 Hillcrest Way,90049,1957-05-08,metro,54400.0,0.2,5.9,0,7.6,2900.0,42.2,0,1
APP04470,Alex Lee,943-72-5147,alex.lee287@example.com,3964 Oak St,91361,2001-09-30,metro,33300.0,0.462,34.6,0,2.6,29500.0,32.7,0,0
APP04471,Kevin Singh,967-77-7284,kevin.singh139@example.com,3666 Oak St,91336,1971-08-27,metro,48600.0,0.235,5.6,1,4.6,39900.0,46.6,1,0
APP04472,Fatima Ali,929-83-3371,fatima.ali444@example.com,5042 Cedar Ln,91887,1973-12-09,metro,49900.0,0.422,14.0,1,6.2,41400.0,28.8,0,1
APP04473,Sofia Johnson,991-68-3578,sofia.johnson389@example.com,1426 Pine Rd,90172,1959-02-17,metro,30500.0,0.296,22.7,0,4.4,11300.0,40.5,1,0
APP04474,Priya Singh,979-39-3335,priya.singh892@example.com,6263 Oak St,96047,1983-05-06,rural,50300.0,0.276,4.9,0,3.0,14100.0,51.6,0,1
APP04475,Emma Ali,910-45-2849,emma.ali500@example.com,7021 Hillcrest Way,90792,1956-05-12,metro,54200.0,0.369,11.8,0,5.6,30900.0,30.8,1,0
APP04476,Omar Davis,925-74-8787,omar.davis859@example.com,3002 Oak St,90065,1969-11-16,metro,61800.0,0.533,14.7,1,0.1,12500.0,47.7,0,0
APP04477,Ravi Smith,934-42-2240,ravi.smith602@example.com,8828 Maple Ave,90461,1970-03-26,metro,85700.0,0.523,10.3,1,11.3,30500.0,29.2,0,1
APP04478,Alex Lopez,954-79-2414,alex.lopez980@example.com,8238 Elm Dr,95942,1974-10-06,rural,66200.0,0.175,11.1,1,4.1,23300.0,76.7,1,0
APP04479,Emma Nguyen,952-13-2824,emma.nguyen973@example.com,5451 Oak St,96036,1983-01-23,rural,31600.0,0.342,0.7,0,4.0,32000.0,74.3,1,0
APP04480,Alex Garcia,974-62-8740,alex.garcia811@example.com,9076 Lakeview Blvd,91583,1968-04-17,metro,45400.0,0.371,7.1,0,3.8,25900.0,32.2,1,0
APP04481,Chloe Clark,982-21-1304,chloe.clark908@example.com,5456 Oak St,90457,1954-08-27,metro,76700.0,0.197,5.1,0,8.1,17800.0,31.1,0,1
APP04482,Priya Johnson,993-25-2573,priya.johnson307@example.com,4941 Lakeview Blvd,91919,1998-06-12,metro,51500.0,0.436,12.9,0,4.2,24300.0,36.8,1,0
APP04483,Aisha Hernandez,985-42-9824,aisha.hernandez916@example.com,2545 Lakeview Blvd,95955,1983-10-24,rural,32700.0,0.377,26.5,0,3.1,12300.0,64.9,1,0
APP04484,Sofia Brown,979-57-4829,sofia.brown439@example.com,5379 Lakeview Blvd,90623,1994-03-01,metro,,0.253,3.0,1,3.5,20000.0,34.5,0,1
APP04485,Omar Kim,904-68-9776,omar.kim581@example.com,926 Maple Ave,91681,1961-09-27,metro,33100.0,0.613,5.2,1,3.4,23300.0,28.6,1,0
APP04486,Linh Garcia,996-20-9170,linh.garcia68@example.com,4864 Maple Ave,90231,1994-02-12,metro,109400.0,0.275,12.5,2,5.3,32800.0,32.8,0,1
APP04487,Grace Johnson,921-59-5824,grace.johnson434@example.com,449 Cedar Ln,90599,1956-11-11,metro,72300.0,0.501,7.4,2,2.8,14900.0,29.1,1,0
APP04488,Kevin Moore,930-74-4892,kevin.moore797@example.com,6433 Lakeview Blvd,90616,1978-02-15,metro,66700.0,0.165,18.9,0,9.6,36000.0,34.0,0,1
APP04489,Noah Taylor,958-75-3440,noah.taylor501@example.com,7117 Hillcrest Way,91826,1988-04-21,metro,52900.0,0.364,22.2,0,5.3,20000.0,33.6,0,0
APP04490,Linh Smith,935-56-1665,linh.smith105@example.com,1363 Elm Dr,91376,1996-09-05,metro,35000.0,0.274,14.4,0,2.8,26200.0,44.6,0,1
APP04491,Kevin Nguyen,900-56-4338,kevin.nguyen413@example.com,5837 Hillcrest Way,96097,1964-04-22,rural,102600.0,0.59,9.1,0,9.0,25200.0,82.6,0,0
APP04492,Grace Kim,916-90-1772,grace.kim406@example.com,9584 Oak St,90946,1976-06-19,metro,75100.0,0.37,7.6,0,,3800.0,33.3,0,1
APP04493,Maria Singh,919-25-6888,maria.singh648@example.com,1262 Lakeview Blvd,90156,1996-09-28,metro,45800.0,0.212,16.3,1,3.1,31600.0,45.2,0,1
APP04494,Daniel Lopez,990-22-9460,daniel.lopez104@example.com,5487 Lakeview Blvd,96172,1992-04-29,rural,39400.0,0.459,15.5,0,10.7,15400.0,87.4,0,0
APP04495,Aisha Smith,968-93-5487,aisha.smith193@example.com,1025 Elm Dr,91678,1952-10-10,metro,102700.0,0.269,16.3,0,11.0,28000.0,40.6,0,1
APP04496,Omar Clark,934-31-2726,omar.clark599@example.com,4655 Lakeview Blvd,96073,1964-12-17,rural,99900.0,0.356,15.0,0,1.4,30800.0,67.7,0,1
APP04497,Daniel Garcia,949-65-8810,daniel.garcia685@example.com,9503 Elm Dr,91164,1968-05-26,metro,50700.0,0.532,4.9,0,13.1,12900.0,25.5,1,0
APP04498,Ravi Clark,983-67-8646,ravi.clark506@example.com,4623 Oak St,96010,1990-05-10,rural,68900.0,0.432,20.0,0,8.2,23200.0,80.2,0,1
APP04499,Carlos Chen,928-59-9510,carlos.chen233@example.com,7468 Pine Rd,91472,1982-05-05,metro,82800.0,0.375,6.0,0,7.3,30200.0,41.1,0,1
APP04500,Kevin Clark,985-51-1373,kevin.clark966@example.com,307 Hillcrest Way,91917,1999-09-12,metro,,0.352,8.3,0,5.2,30500.0,49.8,0,1
APP04501,Chloe Singh,988-74-7441,chloe.singh212@example.com,7077 Elm Dr,90740,1993-05-24,metro,54200.0,0.317,15.9,0,14.2,25300.0,42.9,0,1
APP04502,Mateo Smith,948-50-3367,mateo.smith509@example.com,9900 Pine Rd,95925,1986-09-28,rural,49100.0,0.308,13.1,0,7.7,23500.0,78.8,0,0
APP04503,Fatima Taylor,994-42-6357,fatima.taylor581@example.com,5584 Lakeview Blvd,90031,1999-09-27,metro,45000.0,0.598,27.6,1,15.2,9600.0,40.7,1,0
APP04504,Olivia Taylor,987-50-1521,olivia.taylor973@example.com,9957 Cedar Ln,91886,1971-04-08,metro,71900.0,0.215,3.2,1,1.6,42300.0,49.0,0,1
APP04505,Noah Singh,900-62-7999,noah.singh669@example.com,1865 Cedar Ln,91358,1962-01-12,metro,85400.0,0.102,6.8,0,10.4,27000.0,31.1,0,1
APP04506,Kevin Smith,917-31-4761,kevin.smith352@example.com,4328 Maple Ave,90776,1954-05-25,metro,53100.0,0.259,5.6,0,3.2,23200.0,28.0,1,0
APP04507,Chloe Kim,928-26-5988,chloe.kim604@example.com,7892 Cedar Ln,91940,1970-04-08,metro,94100.0,0.425,11.8,1,5.8,37700.0,29.6,0,1
APP04508,Olivia Davis,915-84-9207,olivia.davis579@example.com,3563 Maple Ave,90435,1982-04-15,metro,60700.0,0.325,8.1,0,1.7,15400.0,26.5,0,1
APP04509,Sofia Johnson,965-17-4943,sofia.johnson675@example.com,704 Maple Ave,91229,2001-07-30,metro,76500.0,0.339,4.7,0,1.6,20100.0,45.7,0,1
APP04510,Daniel Garcia,911-70-4430,daniel.garcia485@example.com,4685 Pine Rd,90310,1993-08-29,metro,77300.0,0.309,10.0,1,9.3,18800.0,38.6,0,1
APP04511,Maria Nguyen,978-61-2846,maria.nguyen488@example.com,9584 Elm Dr,91540,1983-08-14,metro,52800.0,0.321,8.5,0,7.7,11700.0,41.0,0,1
APP04512,Chloe Johnson,996-92-7715,chloe.johnson389@example.com,6128 Maple Ave,90117,1998-04-26,metro,94100.0,0.293,14.2,0,10.8,17300.0,17.4,0,1
APP04513,Maria Nguyen,926-84-2719,maria.nguyen896@example.com,6608 Elm Dr,90018,1977-12-15,metro,104200.0,0.407,7.4,0,0.9,15000.0,35.4,0,1
APP04514,Fatima Kim,986-57-4932,fatima.kim777@example.com,7596 Cedar Ln,96081,1983-09-06,rural,111000.0,0.28,10.4,0,4.1,12600.0,70.4,1,0
APP04515,Emma Brown,987-43-8092,emma.brown177@example.com,9957 Elm Dr,90868,1987-08-16,metro,79000.0,0.327,15.0,0,2.2,17100.0,45.2,0,1
APP04516,Aisha Ramirez,988-92-4508,aisha.ramirez3@example.com,4527 Oak St,91471,1991-09-27,metro,42200.0,0.336,1.5,1,10.2,19400.0,31.6,1,0
APP04517,Priya Ali,980-65-7807,priya.ali445@example.com,7805 Oak St,96109,1989-08-15,rural,65100.0,0.329,28.2,0,5.8,21600.0,68.8,0,1
APP04518,Maria Moore,903-49-3885,maria.moore806@example.com,4774 Lakeview Blvd,91290,1979-10-06,metro,42900.0,0.4,8.4,0,2.9,27700.0,32.5,1,0
APP04519,Linh Ali,960-94-1071,linh.ali902@example.com,1396 Cedar Ln,91341,1992-05-01,metro,52800.0,0.266,10.6,1,11.7,20600.0,31.1,1,0
APP04520,James Wilson,999-96-2719,james.wilson448@example.com,8134 Lakeview Blvd,90596,1977-05-01,metro,74700.0,0.171,6.3,0,4.4,18000.0,39.2,0,1
APP04521,Maria Johnson,931-18-9366,maria.johnson807@example.com,203 Pine Rd,91489,1984-07-16,metro,34400.0,0.206,5.3,0,12.0,19100.0,20.6,0,1
APP04522,Fatima Nguyen,951-21-6039,fatima.nguyen810@example.com,5936 Maple Ave,95941,1998-07-16,rural,41000.0,0.43,3.4,1,,15700.0,83.8,1,0
APP04523,Mateo Ramirez,949-63-7027,mateo.ramirez696@example.com,6771 Hillcrest Way,90129,1971-07-26,metro,54400.0,0.42,13.7,1,0.5,16800.0,47.4,1,0
APP04524,Carlos Chen,975-61-9859,carlos.chen748@example.com,9063 Oak St,91266,1998-08-03,metro,54400.0,0.281,8.2,0,5.0,21700.0,24.6,0,1
APP04525,Olivia Lee,988-80-2742,olivia.lee949@example.com,1661 Oak St,91325,1979-02-20,metro,53900.0,0.281,4.3,1,11.1,44200.0,38.0,1,0
APP04526,Kevin Singh,923-48-9148,kevin.singh30@example.com,9931 Lakeview Blvd,96184,1990-01-29,rural,57700.0,0.613,6.4,1,3.4,24900.0,71.9,1,0
APP04527,Chloe Chen,907-19-9531,chloe.chen983@example.com,8990 Maple Ave,96125,1968-10-20,rural,78900.0,0.141,12.1,0,5.8,23100.0,69.4,0,1
APP04528,Daniel Singh,920-76-3470,daniel.singh398@example.com,6252 Oak St,91725,1957-01-20,metro,41200.0,0.417,5.7,1,6.5,16300.0,42.7,1,0
APP04529,Alex Lee,999-96-2467,alex.lee404@example.com,4761 Oak St,96109,1950-01-28,rural,60900.0,0.356,5.2,0,7.7,21900.0,66.0,0,1
APP04530,Aisha Singh,900-35-9367,aisha.singh976@example.com,2727 Elm Dr,90863,2001-01-21,metro,49700.0,0.331,11.5,0,1.3,37300.0,25.0,1,0
APP04531,Alex Clark,953-65-3060,alex.clark912@example.com,9729 Pine Rd,91852,1998-04-29,metro,93100.0,0.516,3.8,0,0.9,15600.0,15.4,0,0
APP04532,Kevin Clark,915-88-6685,kevin.clark203@example.com,7875 Oak St,91690,1993-11-16,metro,35100.0,0.487,8.1,2,7.3,36600.0,39.9,1,0
APP04533,Ravi Garcia,914-24-8983,ravi.garcia102@example.com,5495 Hillcrest Way,91502,1974-07-14,metro,78000.0,0.392,9.2,0,5.2,22100.0,35.4,0,1
APP04534,Priya Ali,948-16-1306,priya.ali142@example.com,8597 Pine Rd,96047,1973-07-19,rural,79500.0,0.438,4.3,0,5.1,10900.0,77.5,1,0
APP04535,Maria Chen,987-81-1520,maria.chen111@example.com,6034 Lakeview Blvd,90347,1987-08-09,metro,105000.0,0.257,10.6,0,0.6,23100.0,29.8,0,1
APP04536,Grace Brown,976-97-5662,grace.brown207@example.com,3022 Lakeview Blvd,90628,1968-11-14,metro,73100.0,0.219,1.6,0,6.5,17900.0,41.7,0,1
APP04537,Mateo Lee,953-45-7938,mateo.lee229@example.com,2187 Lakeview Blvd,90636,2000-06-18,metro,57800.0,0.189,5.0,1,6.5,18300.0,36.9,0,1
APP04538,Emma Garcia,979-92-4036,emma.garcia855@example.com,2184 Elm Dr,96090,1954-12-13,rural,55000.0,0.336,5.9,1,5.8,13100.0,62.6,1,0
APP04539,Grace Brown,905-16-7467,grace.brown608@example.com,9806 Hillcrest Way,91908,1956-09-11,metro,44200.0,0.299,15.6,0,3.9,36700.0,26.2,0,1
APP04540,Alex Ali,904-99-4291,alex.ali87@example.com,924 Lakeview Blvd,91888,1986-02-21,metro,37900.0,0.262,7.3,0,10.6,22200.0,25.8,1,0
APP04541,Fatima Lopez,932-91-9196,fatima.lopez722@example.com,3003 Hillcrest Way,90692,2000-02-04,metro,83700.0,0.332,5.5,0,11.0,12400.0,39.1,0,1
APP04542,Mateo Hernandez,972-13-6619,mateo.hernandez941@example.com,8189 Oak St,91104,1990-11-25,metro,62500.0,0.394,15.0,3,6.7,42100.0,40.8,1,0
APP04543,Carlos Chen,985-27-4370,carlos.chen294@example.com,1646 Pine Rd,96101,1973-06-24,rural,63200.0,0.261,3.1,1,11.0,24100.0,70.4,1,0
APP04544,Maria Nguyen,964-33-8063,maria.nguyen794@example.com,3036 Lakeview Blvd,90148,2001-01-20,metro,41700.0,0.299,7.8,0,5.2,34200.0,41.5,1,0
APP04545,Carlos Lee,980-26-8796,carlos.lee737@example.com,3854 Lakeview Blvd,96107,1983-04-14,rural,106900.0,0.422,6.1,0,,27300.0,69.7,1,0
APP04546,Priya Kim,988-39-9916,priya.kim298@example.com,1198 Oak St,90207,1969-06-03,metro,46100.0,0.02,2.8,0,1.4,23100.0,39.7,0,1
APP04547,Chloe Taylor,949-54-9329,chloe.taylor183@example.com,8791 Pine Rd,90289,1986-03-29,metro,69300.0,0.507,4.0,0,5.7,2000.0,39.5,0,1
APP04548,Daniel Lopez,906-94-3184,daniel.lopez728@example.com,8105 Pine Rd,90380,1971-12-04,metro,62000.0,0.532,2.9,0,5.3,13700.0,33.8,1,0
APP04549,Mateo Clark,972-36-9207,mateo.clark456@example.com,833 Cedar Ln,91530,1972-04-03,metro,70400.0,0.371,15.5,1,5.9,21600.0,37.8,1,0
APP04550,Aisha Garcia,941-10-6531,aisha.garcia249@example.com,2588 Pine Rd,96146,1959-01-22,rural,54900.0,0.447,10.9,1,4.9,11000.0,76.5,1,0
APP04551,Chloe Smith,960-50-8721,chloe.smith175@example.com,8871 Cedar Ln,90899,1951-07-14,metro,61200.0,0.368,12.4,0,5.8,7900.0,41.1,1,0
APP04552,Kevin Wilson,963-32-4069,kevin.wilson264@example.com,3229 Oak St,90877,1963-01-24,metro,,0.451,7.2,1,12.4,32900.0,40.5,1,0
APP04553,Hiro Hernandez,900-20-6086,hiro.hernandez397@example.com,1991 Maple Ave,96074,1986-09-30,rural,192700.0,0.225,13.0,1,11.1,21800.0,81.8,0,1
APP04554,Kevin Martinez,956-17-8011,kevin.martinez956@example.com,3710 Hillcrest Way,90699,1966-06-27,metro,39500.0,0.307,4.6,1,17.5,34100.0,28.9,0,1
APP04555,Noah Martinez,935-36-2040,noah.martinez912@example.com,1174 Cedar Ln,91674,1983-11-13,metro,30300.0,0.02,22.8,1,8.0,15100.0,34.1,0,1
APP04556,Carlos Brown,980-99-5448,carlos.brown956@example.com,4108 Maple Ave,91489,1971-01-27,metro,,0.399,2.9,0,5.8,22000.0,41.4,1,0
APP04557,Maria Singh,964-24-1072,maria.singh657@example.com,6961 Cedar Ln,91161,1995-10-24,metro,100800.0,0.465,16.0,0,4.5,18600.0,26.6,0,1
APP04558,Daniel Ramirez,990-77-8330,daniel.ramirez356@example.com,6703 Elm Dr,95957,1990-08-14,rural,94900.0,0.413,8.9,0,3.5,18500.0,67.5,0,1
APP04559,Ravi Davis,921-38-1569,ravi.davis370@example.com,5929 Hillcrest Way,95947,1995-08-01,rural,85400.0,0.466,5.9,1,11.0,9400.0,77.8,0,1
APP04560,Chloe Martinez,990-19-5665,chloe.martinez771@example.com,4202 Maple Ave,90636,2000-03-31,metro,64600.0,0.311,9.9,0,7.8,10700.0,43.4,0,1
APP04561,Kevin Moore,972-81-5975,kevin.moore295@example.com,1064 Hillcrest Way,90921,1951-11-19,metro,72600.0,0.306,8.0,0,7.9,25400.0,36.7,0,1
APP04562,Maria Martinez,989-59-2228,maria.martinez231@example.com,7917 Hillcrest Way,96153,1994-01-16,rural,47000.0,0.203,13.9,0,3.1,27600.0,79.0,0,0
APP04563,Olivia Garcia,924-76-5511,olivia.garcia290@example.com,7473 Maple Ave,90758,1982-06-15,metro,56400.0,0.295,6.4,0,0.3,11700.0,25.4,0,1
APP04564,Omar Clark,948-60-8227,omar.clark801@example.com,8195 Maple Ave,95995,1960-05-14,rural,70800.0,0.663,10.0,1,8.3,8900.0,75.1,0,0
APP04565,Chloe Brown,912-47-2786,chloe.brown280@example.com,754 Hillcrest Way,96190,1984-08-09,rural,71700.0,0.276,4.8,0,0.9,20600.0,71.0,1,0
APP04566,Maria Garcia,910-57-3428,maria.garcia191@example.com,4207 Maple Ave,91967,1987-08-31,metro,86400.0,0.121,3.4,2,11.2,12200.0,43.0,0,1
APP04567,Olivia Patel,968-48-3209,olivia.patel954@example.com,9978 Elm Dr,95917,1981-03-15,rural,72400.0,0.589,10.6,1,12.6,23800.0,88.2,1,0
APP04568,Daniel Ali,935-98-4788,daniel.ali762@example.com,3763 Oak St,90659,2000-05-02,metro,89800.0,0.257,25.9,0,5.1,14100.0,27.8,0,1
APP04569,Hiro Martinez,909-93-8445,hiro.martinez582@example.com,5886 Cedar Ln,96169,1966-08-01,rural,66200.0,0.459,8.4,2,3.4,29800.0,56.6,0,0
APP04570,Ravi Ali,940-91-8371,ravi.ali958@example.com,9406 Maple Ave,91127,2000-11-29,metro,73100.0,0.25,5.5,0,4.2,7200.0,26.6,1,0
APP04571,Emma Brown,975-59-1504,emma.brown90@example.com,3163 Hillcrest Way,95975,1966-10-18,rural,63000.0,0.317,3.3,1,8.0,30200.0,60.3,1,0
APP04572,Alex Johnson,955-20-4547,alex.johnson954@example.com,8991 Pine Rd,95999,1984-11-27,rural,40900.0,0.42,6.3,1,1.2,26200.0,87.5,1,0
APP04573,Sofia Garcia,942-10-7891,sofia.garcia703@example.com,6394 Pine Rd,91487,1998-07-29,metro,56900.0,0.314,10.6,1,7.0,25000.0,40.2,0,1
APP04574,Fatima Davis,907-21-7548,fatima.davis371@example.com,1027 Maple Ave,90872,1972-08-30,metro,37400.0,0.366,7.9,0,6.2,14000.0,38.8,1,0
APP04575,Chloe Ali,904-47-5733,chloe.ali222@example.com,9659 Elm Dr,90425,1985-08-22,metro,78400.0,0.282,8.8,0,3.9,24100.0,43.0,0,1
APP04576,Grace Nguyen,958-88-6929,grace.nguyen652@example.com,7376 Lakeview Blvd,96067,1952-12-24,rural,54800.0,0.513,5.6,0,13.8,28300.0,73.0,0,0
APP04577,Omar Clark,965-91-5330,omar.clark310@example.com,62 Pine Rd,91059,1988-07-08,metro,39800.0,0.28,8.8,1,10.8,4100.0,40.7,0,1
APP04578,Fatima Kim,931-83-4320,fatima.kim108@example.com,598 Lakeview Blvd,91920,1994-03-29,metro,89700.0,0.321,3.8,1,6.8,22000.0,42.1,0,1
APP04579,Fatima Wilson,916-44-9936,fatima.wilson731@example.com,8947 Oak St,90111,1998-04-08,metro,69800.0,0.411,16.6,3,5.9,14400.0,46.4,0,0
APP04580,Priya Chen,939-75-9457,priya.chen401@example.com,9711 Elm Dr,95978,1981-11-29,rural,36700.0,0.2,3.2,0,4.4,20100.0,79.5,1,0
APP04581,Sofia Ramirez,904-11-5345,sofia.ramirez554@example.com,9898 Pine Rd,95910,1966-07-27,rural,96500.0,0.291,21.5,0,2.9,18000.0,73.7,0,1
APP04582,Omar Martinez,983-75-9576,omar.martinez73@example.com,5732 Maple Ave,91413,1991-09-08,metro,80400.0,0.388,6.4,1,4.8,17700.0,36.4,0,1
APP04583,Alex Hernandez,922-89-5225,alex.hernandez653@example.com,7329 Pine Rd,91217,1981-02-15,metro,48800.0,0.19,8.3,2,1.7,27100.0,36.3,0,1
APP04584,Emma Patel,928-71-1226,emma.patel483@example.com,6037 Lakeview Blvd,96033,1972-04-10,rural,60300.0,0.389,7.9,0,5.7,15900.0,77.0,1,0
APP04585,Ravi Martinez,919-90-9869,ravi.martinez185@example.com,6613 Lakeview Blvd,90736,1992-08-25,metro,88800.0,0.343,13.7,0,2.1,9000.0,39.3,0,1
APP04586,Priya Clark,946-44-1860,priya.clark671@example.com,6425 Lakeview Blvd,96194,1950-09-20,rural,50400.0,0.373,4.3,0,1.7,14300.0,73.5,1,0
APP04587,Maria Singh,975-38-3604,maria.singh574@example.com,3256 Hillcrest Way,91764,1978-02-09,metro,57600.0,0.445,8.6,3,4.9,18900.0,26.7,0,0
APP04588,Sofia Taylor,904-32-3247,sofia.taylor718@example.com,618 Cedar Ln,91213,1991-07-18,metro,,0.287,6.5,2,3.5,18200.0,27.1,0,1
APP04589,Grace Martinez,977-63-8935,grace.martinez106@example.com,3069 Pine Rd,90525,1972-01-01,metro,51500.0,0.336,2.7,1,0.8,16700.0,34.8,1,0
APP04590,Hiro Kim,908-83-7912,hiro.kim594@example.com,7961 Oak St,96169,1989-04-06,rural,46900.0,0.351,1.2,1,1.1,26800.0,73.7,1,0
APP04591,Carlos Moore,906-93-8425,carlos.moore480@example.com,3416 Cedar Ln,96008,1971-03-14,rural,79200.0,0.286,5.0,2,2.0,35400.0,77.8,1,0
APP04592,Daniel Brown,921-74-4962,daniel.brown923@example.com,2200 Elm Dr,96031,1991-12-12,rural,45500.0,0.264,17.0,0,1.3,19200.0,80.1,1,0
APP04593,Priya Wilson,968-92-5690,priya.wilson843@example.com,7229 Pine Rd,90745,1996-04-08,metro,75600.0,0.045,3.6,0,2.2,24500.0,34.8,0,1
APP04594,Linh Lopez,929-43-5696,linh.lopez404@example.com,6796 Maple Ave,91872,1956-05-19,metro,69900.0,0.238,14.0,1,8.0,32400.0,26.4,0,1
APP04595,Daniel Davis,982-72-5981,daniel.davis281@example.com,8493 Elm Dr,90669,1987-05-27,metro,30400.0,0.577,15.4,1,2.5,15900.0,27.5,0,0
